,Year,State,Cattle production in lb,Corn production in tons,Soybeans production in bu,short,TMAX,TMIN,TAVG,EMXT,EMNT,DX90,DT32,PRCP,SNOW,AWND
244,1992,florida,"447,080,000","336,000",1500000.0,FL,27.318630136986304,16.434383561643838,21.89597222222222,36.13013698630135,-0.3589041095890413,81.90410958904108,6.2602739726027385,1419.2233333333331,0.0,3.5
245,1993,florida,"447,748,000","357,000",1250000.0,FL,27.4958024691358,16.330759493670886,21.908076923076926,36.628395061728376,-0.2556962025316456,95.98765432098766,6.227848101265822,1300.0374999999995,0.4903846153846154,3.5222222222222217
246,1994,florida,"461,056,000","336,000",1302000.0,FL,27.81183908045977,17.353095238095232,22.575301204819283,35.28735632183908,0.6892857142857144,76.88505747126437,5.404761904761906,1671.2956989247314,0.42268041237113396,3.3944444444444435
247,1995,florida,"412,273,000","300,000",728000.0,FL,27.471830985915503,16.671515151515152,22.069538461538464,36.597183098591564,-2.6424242424242417,92.6338028169014,11.454545454545455,1527.3511904761906,0.0,3.38125
248,1996,florida,"427,544,000","323,000",1056000.0,FL,27.207831325301214,15.958133333333338,21.556000000000008,36.05180722891564,-4.333333333333334,80.27710843373494,12.893333333333333,1376.7819148936169,0.0,3.4571428571428577
249,1997,florida,"422,140,000","495,000",1125000.0,FL,27.867105263157892,17.052567567567564,22.48071428571428,35.977631578947346,-2.6675675675675667,89.0,5.04054054054054,1553.8988372093015,0.0,3.3071428571428574
250,1998,florida,"401,330,000","455,000",690000.0,FL,28.21974999999999,17.417692307692302,22.81540540540541,37.741250000000015,1.6653846153846157,107.15,3.692307692307693,1462.8532608695655,0.0,3.5642857142857145
251,1999,florida,"437,100,000","629,000",608000.0,FL,28.00011494252873,16.724117647058822,22.357439024390246,36.74597701149425,-1.3894117647058823,85.11494252873563,7.0,1292.9405940594065,0.0,3.17
252,2000,florida,"445,194,000","768,000",285000.0,FL,27.887931034482737,16.30405063291139,22.02589743589743,36.81609195402297,-2.3101265822784813,92.08045977011494,10.151898734177216,1064.4261682242993,0.0,3.2727272727272725
253,2001,florida,"447,032,000","594,000",261000.0,FL,27.66520408163264,17.153186813186814,22.420329670329664,35.51224489795916,-1.9,74.25510204081633,8.208791208791206,1376.0080357142854,0.0,3.26
254,2002,florida,"475,594,000","558,000",297000.0,FL,27.843118279569893,17.421954022988505,22.617790697674423,36.22365591397849,-0.8735632183908048,85.90322580645163,8.402298850574713,1482.7345132743365,0.0,3.2375
255,2003,florida,"433,904,000","532,000",360000.0,FL,27.5864077669903,17.259797979797973,22.43468750000001,34.85145631067961,-2.6171717171717184,70.07766990291262,8.818181818181818,1493.4719008264456,0.0,3.1675675675675685
256,2004,florida,"444,408,000","561,000",578000.0,FL,27.56728260869565,17.01797752808989,22.30953488372092,36.04456521739127,0.908988764044944,82.8695652173913,7.235955056179775,1410.488429752066,0.0,3.447058823529412
257,2005,florida,"417,862,000","532,000",256000.0,FL,27.284476190476184,17.029795918367338,22.16114583333333,35.96666666666662,-0.17346938775510196,82.91428571428571,4.479591836734694,1516.3330708661422,0.0,3.3583333333333334
258,2006,florida,"426,414,000","486,000",135000.0,FL,28.0883076923077,16.79427419354839,22.454262295081968,36.22769230769229,-0.4137096774193549,95.46153846153848,6.620967741935483,1070.3948905109482,0.0,3.2777777777777777
259,2007,florida,"384,970,000","540,000",288000.0,FL,28.28684615384615,17.382868852459012,22.83680327868852,36.36692307692306,-0.17377049180327872,96.80769230769229,5.7950819672131155,1167.7863309352515,0.0,3.2750000000000012
260,2008,florida,"392,622,000","510,000",1102000.0,FL,27.767024793388433,16.979482758620687,22.412105263157898,35.782644628099156,-1.1637931034482756,79.30578512396694,7.060344827586207,1326.817307692308,0.0,3.306666666666667
261,2009,florida,"392,548,000","540,000",1292000.0,FL,27.881322314049612,17.32405172413793,22.606724137931035,36.63140495867767,-2.060344827586207,99.88429752066116,8.344827586206897,1376.7371900826447,0.0,3.1404761904761904
262,2010,florida,"426,380,000","450,000",690000.0,FL,26.86710937499999,15.848818897637795,21.352240000000016,36.92968749999999,-3.6700787401574804,102.8203125,21.047244094488192,1254.2061776061782,0.0,3.186046511627908
263,2011,florida,"422,136,000","576,000",432000.0,FL,28.445957446808514,17.292537313432813,22.884626865671635,36.992907801418426,-0.37611940298507457,109.34751773049645,5.783582089552239,1249.8949458483753,0.0,3.1045454545454545
264,2012,florida,"430,704,000","627,000",780000.0,FL,28.156095890410963,17.57623287671233,22.869172413793102,35.54794520547944,-0.8698630136986303,77.54794520547945,5.452054794520548,1434.2216494845368,0.0,3.1488372093023265
265,2013,florida,"423,014,000","630,000",1230000.0,FL,28.017894736842123,17.888828125,22.98881889763778,35.12180451127817,1.184375,73.27067669172932,4.140625,1444.1697183098588,0.0,3.153658536585366
266,2014,florida,"457,386,000","390,000",1591000.0,FL,27.73264705882352,17.061119402985078,22.397819548872175,36.13749999999999,-0.297761194029851,91.58823529411764,7.1716417910447765,1520.125089605735,0.0,3.1095238095238096
267,2015,florida,"424,780,000","425,000",1102000.0,FL,28.837786259541996,18.823488372093028,23.83666666666668,36.354198473282416,-0.36279069767441857,106.09923664122135,3.953488372093023,1390.3391304347822,0.0,3.293181818181817
268,2016,florida,"438,599,000","665,000",1044000.0,FL,28.397967479674787,18.136475409836077,23.301833333333335,36.173170731707295,1.9680327868852447,103.91056910569105,4.60655737704918,1425.0030888030888,0.0,3.45
269,2017,florida,"421,822,000","665,000",476000.0,FL,28.64970000000001,18.0770588235294,23.379494949494944,35.977999999999966,1.3411764705882356,99.69,2.8039215686274512,1587.7003937007885,0.0,3.3621621621621616
270,1988,georgia,"347,070,000","425,000",22500000.0,GA,23.68193548387097,10.446166666666663,17.14309090909091,37.59032258064516,-8.805000000000003,67.88709677419354,57.31666666666667,1077.5524590163936,33.713178294573645,3.1571428571428566
271,1989,georgia,"334,030,000","580,000",28600000.0,GA,23.85171875,11.492950819672126,17.775535714285713,35.84687499999999,-12.234426229508195,56.46875,40.442622950819676,1449.7421875,23.165467625899282,3.185714285714286
272,1990,georgia,"350,880,000","600,000",9800000.0,GA,25.59304347826087,11.995671641791045,18.801746031746035,38.29855072463769,-5.1223880597014935,87.1159420289855,27.2089552238806,1202.8496124031005,0.0,3.2
273,1991,georgia,"362,290,000","600,000",15930000.0,GA,23.981694915254234,12.145555555555553,18.123148148148154,35.715254237288114,-9.246031746031749,54.57627118644068,37.23809523809524,1450.7260162601624,11.671532846715328,3.157142857142857
274,1992,georgia,"393,420,000","800,000",18560000.0,GA,23.08301587301587,10.950819672131148,17.04033333333333,35.81111111111111,-7.262295081967214,43.047619047619044,42.34426229508197,1526.0329896907215,10.05,3.1428571428571432
275,1993,georgia,"622,071,000","385,000",8160000.0,GA,23.805781249999995,11.125483870967743,17.535999999999998,38.10937500000001,-7.877419354838711,83.109375,42.08064516129032,1148.807272727273,78.55199999999999,3.2
276,1994,georgia,"441,395,000","720,000",15500000.0,GA,23.55030769230769,11.393793103448276,17.526545454545456,34.246153846153845,-11.789655172413795,30.64615384615385,37.18965517241379,1563.7473214285715,1.4538461538461538,3.233333333333333
277,1995,georgia,"464,166,000","560,000",8370000.0,GA,23.9419298245614,11.323773584905656,17.657199999999992,38.16666666666667,-9.884905660377356,66.64912280701755,51.20754716981133,1307.416363636363,5.914529914529915,3.1666666666666665
278,1996,georgia,"472,922,000","630,000",10140000.0,GA,23.358095238095242,10.576101694915252,17.046071428571427,36.528571428571404,-13.079661016949155,56.5079365079365,57.61016949152543,1274.1973684210525,21.37391304347826,2.9
279,1997,georgia,"438,265,000","680,000",7980000.0,GA,23.26129032258065,10.9455,17.131428571428568,36.40161290322581,-8.316666666666666,52.41935483870968,37.88333333333333,1470.459259259259,7.767241379310344,2.75
280,1998,georgia,"433,297,000","550,000",4620000.0,GA,24.526875,12.312586206896562,18.44875,37.77343750000001,-6.332758620689655,80.78125,29.396551724137932,1348.3203389830499,2.0,2.766666666666666
281,1999,georgia,"443,164,000","585,000",3610000.0,GA,24.27344827586208,11.075208333333334,17.698085106382976,38.593103448275855,-9.55,64.3103448275862,46.91666666666666,1053.210091743119,4.794392523364486,2.5727272727272728
282,2000,georgia,"426,592,000","675,000",3360000.0,GA,23.97238095238095,10.579423076923074,17.31058823529412,38.66190476190477,-9.434615384615384,74.3174603174603,54.980769230769226,1064.0504672897193,20.824074074074076,2.5416666666666665
283,2001,georgia,"442,152,000","720,000",4030000.0,GA,23.90800000000001,10.92864406779661,17.434237288135595,34.957142857142834,-9.00677966101695,45.42857142857143,44.779661016949156,1083.8546296296297,0.9532710280373832,2.375
284,2002,georgia,"465,041,000","680,000",3220000.0,GA,23.630740740740727,11.265000000000002,17.38174603174603,37.01234567901235,-8.379687500000001,67.24691358024691,57.21875,1288.3677685950415,26.2,2.5866666666666664
285,2003,georgia,"448,139,000","765,000",6120000.0,GA,22.93170454545455,10.926184210526314,16.905333333333328,33.913636363636385,-11.694736842105259,34.26136363636363,53.42105263157895,1469.2024793388434,4.632,2.3529411764705883
286,2004,georgia,"462,321,000","720,000",8370000.0,GA,23.580686274509805,11.218554216867465,17.328536585365857,35.567647058823496,-7.672289156626506,51.19607843137255,51.87951807228915,1342.4491525423734,7.976190476190476,2.5235294117647062
287,2005,georgia,"382,103,000","665,000",4550000.0,GA,23.30163265306121,11.05544444444444,17.15744444444444,35.96530612244896,-9.308888888888893,53.479591836734684,49.36666666666667,1417.5757575757575,3.52,2.5235294117647062
288,2006,georgia,"361,027,000","680,000",3500000.0,GA,24.32760000000001,11.204408602150538,17.785934065934068,37.483000000000025,-7.7881720430107535,73.44,41.43010752688172,1038.665420560748,4.5,2.4764705882352938
289,2007,georgia,"337,608,000","720,000",8550000.0,GA,24.5891,11.301868131868131,17.924615384615382,38.712,-7.24835164835165,71.13,44.65934065934066,942.2999999999997,5.839622641509434,2.3647058823529408
290,2008,georgia,"347,020,000","810,000",12865000.0,GA,23.62505617977528,10.674235294117649,17.145238095238096,37.14494382022471,-8.312941176470588,62.0,54.98823529411764,1196.8478723404255,10.659793814432991,2.4764705882352938
291,2009,georgia,"363,699,000","510,000",15840000.0,GA,23.14520408163264,11.327741935483868,17.225217391304344,36.25306122448979,-9.364516129032255,53.336734693877546,47.41935483870968,1645.9518518518514,13.23404255319149,2.3705882352941177
292,2010,georgia,"344,642,000","720,000",6630000.0,GA,23.389029126213593,10.42676470588236,16.927500000000002,37.67475728155342,-9.746078431372547,86.9126213592233,72.3529411764706,1124.6031578947375,63.586776859504134,2.2375
293,2011,georgia,"345,147,000","950,000",2970000.0,GA,24.53554545454546,11.22196261682243,17.878317757009352,37.80090909090911,-8.899065420560742,96.35454545454546,45.514018691588795,1060.1114285714286,80.66666666666667,2.30625
294,2012,georgia,"333,642,000","630,000",6524600.0,GA,24.575913043478266,12.087456140350875,18.327719298245608,39.52608695652174,-7.626315789473683,55.05217391304348,33.14035087719298,1069.2684523809519,0.2,2.2058823529411766
295,2013,georgia,"352,086,000","700,000",8793750.0,GA,23.110114942528728,11.598620689655176,17.355402298850574,34.68160919540229,-5.472413793103448,38.95402298850575,43.10344827586207,1630.7545454545457,3.5,2.323529411764706
296,2014,georgia,"343,663,000","683,000",11122000.0,GA,23.179111111111123,10.678522727272727,16.906321839080462,35.997777777777756,-12.029545454545454,61.33333333333334,55.21590909090909,1284.360256410256,52.53333333333333,2.3176470588235287
297,2015,georgia,"342,082,000","880,000",14232000.0,GA,24.07333333333333,12.508192771084332,18.28048192771084,36.82619047619047,-10.231325301204821,64.35714285714286,40.59036144578313,1515.6674556213006,14.066666666666665,2.388235294117647
298,2016,georgia,"350,077,000","760,000",9294000.0,GA,24.76378947368421,11.863666666666667,18.283666666666672,37.02,-6.7588888888888885,85.5578947368421,42.3,1031.1325842696624,8.8,2.4647058823529413
299,2017,georgia,"330,155,000","560,000",6717000.0,GA,24.415934065934067,12.185666666666664,18.291333333333334,35.26043956043955,-7.545555555555557,53.18681318681318,32.71111111111111,1363.5940119760485,75.23728813559322,2.492857142857143
300,1988,hawaii,"62,620,000",,,HI,26.735925925925933,17.890370370370377,22.552692307692308,31.03333333333333,11.796296296296296,14.481481481481481,1.8888888888888888,1387.775221238938,0.0,4.633333333333333
301,1989,hawaii,"65,290,000",,,HI,26.59037037037037,18.404230769230768,22.474230769230765,30.98518518518518,12.434615384615386,8.518518518518519,2.769230769230769,1928.5303278688527,0.0,4.4
302,1990,hawaii,"70,950,000",,,HI,25.29954545454545,17.624782608695647,21.37409090909091,30.40454545454545,10.882608695652175,9.409090909090908,1.391304347826087,1990.0062499999988,0.0,4.8
303,1991,hawaii,"46,570,000",,,HI,25.948846153846148,17.590000000000003,21.6964,30.965384615384608,10.780000000000005,10.653846153846152,0.72,1476.9454545454535,0.0,4.8599999999999985
304,1992,hawaii,"47,490,000",,,HI,26.799230769230782,18.4244,22.610799999999994,31.646153846153847,12.336000000000002,6.538461538461537,0.0,1504.9816326530613,0.0,4.4
305,1993,hawaii,"48,608,000",,,HI,26.22,18.181923076923077,22.205,31.462962962962965,11.346153846153848,6.222222222222222,0.0,1155.0787878787876,0.0,4.716666666666667
306,1994,hawaii,"44,996,000",,,HI,25.947,17.98172413793103,21.96620689655173,30.99000000000001,11.13103448275862,10.366666666666667,0.03448275862068965,1583.123308270677,0.0,4.833333333333333
307,1995,hawaii,"34,590,000",,,HI,26.520967741935486,18.207666666666665,22.37266666666666,31.103225806451622,11.09333333333333,8.806451612903226,0.1,1121.7065217391305,0.0,4.5
308,1996,hawaii,"42,390,000",,,HI,26.708000000000002,18.7276,22.718,31.44400000000001,11.824000000000005,13.0,0.0,1705.680165289256,0.0,4.5
309,1997,hawaii,"44,410,000",,,HI,26.322857142857146,18.204137931034484,22.327857142857138,31.07142857142857,11.59310344827586,8.285714285714286,0.0,1733.2760683760696,0.0,4.433333333333334
310,1998,hawaii,"35,660,000",,,HI,26.202903225806452,17.93413793103448,22.01241379310345,30.43870967741936,11.327586206896553,2.5806451612903225,0.0,1095.2114035087725,0.0,4.65
311,1999,hawaii,"31,450,000",,,HI,25.977083333333336,17.7492,21.87291666666667,30.54583333333333,12.843999999999996,1.0416666666666667,0.0,1374.0533333333333,0.0,4.7
312,2000,hawaii,"26,340,000",,,HI,25.6827027027027,17.250277777777775,21.42388888888889,30.064864864864866,11.094444444444447,2.3513513513513518,0.08333333333333333,1189.4684210526316,0.0,4.716666666666666
313,2001,hawaii,"36,300,000",,,HI,25.71136363636364,17.700000000000006,21.70590909090909,30.57954545454546,11.788636363636362,2.159090909090909,0.022727272727272728,1369.0206896551724,0.0,4.5875
314,2002,hawaii,"38,230,000",,,HI,26.2498,18.221800000000005,22.185306122448978,30.848000000000003,12.225999999999996,2.46,0.16,1283.6201754385966,0.0,4.1625
315,2003,hawaii,"33,630,000",,,HI,26.26125,18.00413043478261,22.09173913043478,31.233333333333334,11.14782608695652,7.375,0.3478260869565217,1293.5783018867924,0.0,4.385714285714285
316,2004,hawaii,"36,770,000",,,HI,26.200588235294113,18.1938,22.2416,30.890196078431373,12.294,9.117647058823527,0.0,1965.409565217391,0.0,4.185714285714286
317,2005,hawaii,"36,530,000",,,HI,25.92981132075471,17.867307692307698,21.962692307692308,30.36792452830189,11.626923076923076,4.358490566037736,0.038461538461538464,1519.132456140351,0.0,4.566666666666666
318,2006,hawaii,"33,690,000",,,HI,25.79955555555555,17.78022727272727,21.77204545454546,31.035555555555558,12.265909090909087,3.8,0.6136363636363636,1721.388679245283,0.0,4.15
319,2007,hawaii,"33,380,000",,,HI,26.28136363636364,17.77441860465116,21.954761904761906,30.895454545454534,11.367441860465114,10.454545454545457,0.7906976744186046,1399.2271844660195,0.0,4.4
320,2008,hawaii,"37,480,000",,,HI,25.67595238095239,16.965000000000003,21.321666666666676,30.154761904761912,11.542857142857144,8.5,1.5952380952380951,1378.7745614035086,0.0,4.114285714285715
321,2009,hawaii,"41,640,000",,,HI,25.21699999999999,17.138292682926835,21.156250000000004,30.41000000000001,10.373170731707317,3.3,1.2926829268292683,1174.5083333333334,0.0,3.8888888888888897
322,2010,hawaii,"40,000,000",,,HI,24.82621621621621,15.946666666666665,20.355277777777776,29.15405405405405,10.35277777777778,0.7027027027027027,0.6666666666666666,1035.79,0.0,4.214285714285714
323,2011,hawaii,"41,220,000",,,HI,25.138421052631568,17.08052631578947,21.10921052631579,29.58157894736843,11.244736842105265,7.947368421052633,0.9210526315789472,1343.6883720930225,,3.885714285714285
324,2012,hawaii,"36,539,000",,,HI,25.68216216216216,17.482307692307693,21.662162162162165,30.27027027027028,12.346153846153848,0.6756756756756757,0.6923076923076923,856.5894736842104,0.0,4.175000000000002
325,2013,hawaii,"37,648,000",,,HI,25.6175,17.138064516129027,21.3483870967742,30.40312500000001,10.961290322580647,3.4375,1.4516129032258065,1140.1277108433744,0.0,3.914285714285714
326,2014,hawaii,"35,248,000",,,HI,25.885,17.501111111111108,21.618055555555557,30.923684210526318,10.852777777777776,9.789473684210526,0.9444444444444444,1612.7096385542166,0.0,3.8375
327,2015,hawaii,"37,785,000",,,HI,25.7542105263158,17.791052631578953,21.772631578947372,31.876315789473683,10.655263157894737,12.578947368421053,0.4736842105263158,1809.86875,,3.9875
328,2016,hawaii,"35,164,000",,,HI,25.866578947368414,17.815000000000005,21.841578947368422,30.97368421052632,11.115789473684211,5.63157894736842,0.13157894736842105,1561.0936708860763,0.0,4.3125
329,2017,hawaii,"34,084,000",,,HI,26.3216129032258,18.553448275862067,22.36379310344828,31.238709677419358,12.382758620689655,6.258064516129032,0.8620689655172413,1413.9157142857143,,4.1875
330,1988,idaho,"823,520,000","1,334,000",,ID,15.388000000000005,0.511224489795918,8.111770833333333,36.85809523809524,-23.54999999999999,33.73333333333333,171.16326530612244,608.9761904761906,1507.125,3.8
331,1989,idaho,"804,960,000","1,833,000",,ID,13.47234375,-0.4727102803738318,6.851844660194174,35.24140625000001,-29.687850467289714,16.9921875,178.54205607476638,583.2804733727812,1334.910447761194,3.5666666666666664
332,1990,idaho,"859,320,000","1,564,000",,ID,13.366438356164386,-0.2871311475409836,6.948974358974363,35.71027397260273,-33.377868852459024,22.17808219178082,178.59016393442624,655.2871165644176,1386.5555555555554,3.9
333,1991,idaho,"823,860,000","1,380,000",,ID,12.876745562130175,0.1345384615384615,7.0692741935483845,33.58165680473373,-22.297692307692312,16.514792899408285,184.3923076923077,634.72256097561,812.7746478873239,3.6666666666666665
334,1992,idaho,"835,780,000","1,340,000",,ID,14.1392972972973,0.8041059602649007,7.897071428571432,34.87135135135134,-22.052980132450337,17.135135135135137,167.33112582781456,543.1731707317075,1151.4933333333333,3.766666666666667
335,1993,idaho,"797,080,000","1,733,000",,ID,12.303461538461535,-0.7076344086021505,6.040689655172414,31.8125,-23.404301075268826,7.1730769230769225,176.59139784946237,683.0707317073172,1457.6119402985073,3.7
336,1994,idaho,"862,200,000","1,457,000",,ID,14.113806451612911,0.19575949367088594,7.158187919463089,35.645161290322584,-20.326582278481013,25.61935483870968,178.39240506329114,582.7869822485206,1475.4594594594596,4.05
337,1995,idaho,"898,540,000","1,363,000",,ID,12.475433526011564,-0.3714444444444443,5.995352941176473,32.22832369942197,-20.692777777777785,9.173410404624278,192.26666666666668,889.0936708860763,865.2133333333335,4.0
338,1996,idaho,"901,440,000","1,632,000",,ID,12.403313253012048,-0.6638922155688621,5.748354430379747,34.171686746987945,-25.90958083832335,15.5,196.0119760479042,970.5157894736842,1965.549295774648,3.633333333333333
339,1997,idaho,"927,000,000","2,040,000",,ID,12.336603773584907,-0.7372435897435899,5.730526315789473,33.01761006289309,-22.533974358974362,9.314465408805033,192.0192307692308,756.7597315436241,958.3243243243244,2.4
340,1998,idaho,"923,020,000","2,295,000",,ID,12.741976744186038,0.08280701754385966,6.307055214723929,35.469186046511616,-26.499415204678375,19.94767441860465,188.35672514619884,835.3421686746988,953.8214285714287,2.6
341,1999,idaho,"942,280,000","2,597,000",,ID,13.207600000000005,-0.5000000000000002,6.2787037037037035,33.869142857142876,-18.222023809523805,13.765714285714285,197.33333333333331,673.3392638036812,1152.1022727272727,2.9454545454545453
342,2000,idaho,"974,500,000","3,375,000",,ID,12.82844827586207,-0.3486470588235294,6.1126380368098125,35.30000000000001,-17.99823529411765,17.03448275862069,194.59411764705882,611.2540880503143,1086.493670886076,2.5857142857142854
343,2001,idaho,"1,043,750,000","3,125,000",,ID,13.320781250000005,-0.2095833333333333,6.453500000000001,34.91562499999999,-20.517187500000006,19.541666666666668,188.38020833333331,561.0076470588235,1308.1927710843374,2.3529411764705883
344,2002,idaho,"1,143,040,000","3,640,000",,ID,12.535778894472358,-0.5224242424242421,5.928989361702125,37.08341708542713,-21.18080808080808,15.00502512562814,195.80808080808083,558.3924418604652,1012.7252747252749,2.617647058823529
345,2003,idaho,"1,096,340,000","3,510,000",,ID,13.939611650485432,0.8326395939086294,7.303575129533678,36.51990291262136,-19.061928934010147,26.781553398058254,179.50253807106603,639.9924855491332,938.1379310344827,2.786666666666666
346,2004,idaho,"1,056,360,000","3,975,000",,ID,13.12439024390244,0.4635643564356436,6.7802564102564125,33.58439024390245,-23.391089108910887,13.497560975609755,175.2772277227723,666.059523809524,1151.7037037037035,2.9235294117647057
347,2005,idaho,"1,032,129,000","4,505,000",,ID,13.029299065420547,-0.04070422535211268,6.425490196078434,34.22476635514019,-22.264788732394376,15.154205607476635,181.7042253521127,720.4119496855349,913.6811594202901,3.4125
348,2006,idaho,"1,065,136,000","5,500,000",,ID,13.502293577981654,0.2772641509433965,6.857692307692307,35.8422018348624,-21.989622641509442,21.077981651376145,180.31132075471697,790.7827380952382,1154.2948717948718,2.713333333333333
349,2007,idaho,"1,101,640,000","5,670,000",,ID,13.834656862745097,0.4785238095238096,7.120447761194031,35.93431372549021,-23.28238095238096,24.31372549019608,176.59523809523807,603.5018987341773,1002.8059701492537,3.292857142857143
350,2008,idaho,"1,115,100,000","5,805,000",,ID,12.663043478260873,-0.5891826923076924,6.022499999999997,34.13285024154592,-23.042307692307702,16.463768115942027,194.29326923076923,695.2184713375793,1845.2878787878788,3.6357142857142857
351,2009,idaho,"1,058,150,000","5,913,000",,ID,12.423592233009696,-0.3261764705882352,6.044702970297033,33.59126213592234,-23.739705882352943,14.975728155339803,191.89215686274508,671.1126506024094,1022.7428571428572,2.7357142857142858
352,2010,idaho,"1,160,820,000","5,125,000",,ID,12.581022222222224,0.17133333333333328,6.382062780269062,32.97866666666665,-23.13333333333333,12.248888888888885,185.33333333333331,738.6281767955803,1145.2168674698794,5.586666666666665
353,2011,idaho,"1,037,550,000","6,188,000",,ID,12.185327510917027,-0.5152401746724891,5.832466960352418,33.11528384279475,-22.803056768558942,13.663755458515285,193.87336244541484,707.5600000000002,968.5581395348836,2.3375000000000004
354,2012,idaho,"1,034,300,000","5,940,000",,ID,13.939466666666672,0.7181696428571428,7.330762331838567,34.363111111111124,-17.532589285714288,20.155555555555555,178.95089285714286,766.6290322580649,1053.6875,2.1700000000000004
355,2013,idaho,"1,132,200,000","5,980,000",,ID,12.900409090909088,-0.05840909090909099,6.420821917808214,34.87363636363636,-25.04000000000001,21.004545454545454,189.3090909090909,528.8418478260871,791.7413793103449,2.1105263157894742
356,2014,idaho,"1,127,600,000","6,580,000",,ID,13.26378504672898,0.7007547169811328,6.9812322274881495,33.68364485981311,-23.76886792452831,12.985981308411214,172.49056603773587,764.9387096774194,1022.2549019607843,2.3058823529411763
357,2015,idaho,"1,164,950,000","5,945,000",,ID,14.30674107142857,1.4757534246575348,7.876027397260271,35.66562500000001,-20.614611872146114,16.290178571428573,157.9908675799087,642.3309941520471,797.6774193548387,2.311111111111112
358,2016,idaho,"1,206,600,000","7,050,000",,ID,13.531194690265488,0.8574208144796379,7.166018099547509,33.15265486725664,-23.245248868778273,15.0,158.52941176470586,721.6415730337079,1115.6341463414635,2.388888888888888
359,2017,idaho,"1,211,600,000","6,600,000",,ID,12.945707317073168,0.4461083743842365,6.6924137931034515,34.21365853658535,-25.01231527093596,21.941463414634146,180.6108374384237,852.7770588235298,1496.6470588235293,2.4125
360,1988,illinois,"793,380,000","1,950,000",234900000.0,IL,17.645773195876288,4.4615957446808485,11.019247311827957,39.390721649484576,-23.356382978723406,54.948453608247426,134.53191489361703,763.4769230769231,438.6060606060606,4.449999999999998
361,1989,illinois,"742,920,000","1,960,000",354000000.0,IL,16.189634146341458,4.192317073170732,10.134155844155847,36.40487804878047,-28.5439024390244,21.29268292682927,130.0,849.717054263566,501.90178571428567,4.166666666666667
362,1990,illinois,"779,100,000","1,820,000",354900000.0,IL,17.83708860759493,6.264756097560978,12.023896103896115,36.834177215189854,-19.99512195121951,23.531645569620252,115.82926829268291,1268.7320610687027,418.45689655172407,4.45
363,1991,illinois,"779,850,000","1,950,000",341250000.0,IL,17.60557894736842,6.448936170212767,12.009444444444439,37.28105263157892,-18.972340425531907,40.29473684210527,116.3191489361702,919.8980263157891,402.175572519084,4.316666666666666
364,1992,illinois,"767,860,000","1,950,000",405490000.0,IL,16.503564356435646,5.640199999999997,11.109072164948456,34.50099009900991,-19.519000000000005,9.366336633663368,111.42,906.136363636364,285.87730061349686,3.9
365,1993,illinois,"774,748,000","1,440,000",387000000.0,IL,15.588387096774195,5.316236559139784,10.432307692307694,34.55376344086024,-21.466666666666672,19.591397849462364,124.67741935483869,1289.4955974842767,687.9855072463768,3.9499999999999993
366,1994,illinois,"737,959,000","1,875,000",429065000.0,IL,16.82260000000001,5.2290909090909095,11.07,35.813999999999965,-28.88282828282829,22.15,112.40404040404042,905.829585798817,516.820987654321,4.08
367,1995,illinois,"683,358,000","1,800,000",378300000.0,IL,16.463737373737377,5.145199999999997,10.803936170212767,37.80505050505051,-19.781999999999996,32.13131313131313,127.12,990.4301675977656,386.5149700598802,4.040000000000001
368,1996,illinois,"627,780,000","1,820,000",398925000.0,IL,15.58584905660377,4.265686274509802,9.87950495049505,34.970754716981126,-27.830392156862732,19.67924528301887,135.90196078431373,988.6774011299433,434.7225433526012,4.1
369,1997,illinois,"600,706,000","1,980,000",427850000.0,IL,15.83898148148148,4.8075247524752465,10.216938775510199,36.30277777777775,-23.74752475247525,20.935185185185187,130.27722772277227,888.4219780219785,718.1666666666665,3.94
370,1998,illinois,"633,785,000","1,650,000",464200000.0,IL,18.010086956521747,7.504629629629631,12.759439252336449,35.67217391304345,-18.16296296296297,24.39130434782609,94.1851851851852,1123.445544554455,258.0974358974359,3.74
371,1999,illinois,"616,690,000","2,125,000",443100000.0,IL,17.746173913043485,5.746607142857143,11.711009174311926,37.512173913043476,-26.816071428571423,30.808695652173913,114.38392857142857,910.9635416666667,596.4869109947642,3.983333333333334
372,2000,illinois,"619,164,000","1,840,000",459800000.0,IL,16.71807339449542,5.2430555555555545,10.977019230769232,35.688990825688045,-23.134259259259263,14.119266055045873,121.96296296296295,1006.396517412936,850.9791666666665,3.9461538461538463
373,2001,illinois,"586,292,000","1,840,000",477900000.0,IL,17.27094017094017,5.776216216216217,11.525688073394498,35.61025641025639,-20.300900900900892,25.735042735042732,116.6126126126126,993.4056074766356,153.7924528301887,3.888235294117647
374,2002,illinois,"594,353,000","1,725,000",453650000.0,IL,17.209256198347106,5.788898305084745,11.501525423728815,36.240495867768566,-19.288135593220336,38.97520661157025,126.74576271186442,963.8053811659197,463.72685185185196,3.9999999999999987
375,2003,illinois,"583,820,000","1,650,000",379620000.0,IL,16.566666666666666,4.8500917431192665,10.689811320754721,36.14035087719296,-21.561467889908247,19.157894736842106,119.89908256880733,941.3727272727276,484.99473684210534,3.982352941176471
376,2004,illinois,"560,568,000","2,200,000",495000000.0,IL,16.809913793103444,5.590619469026551,11.207727272727272,33.74655172413796,-23.292920353982307,7.318965517241379,111.858407079646,996.2589622641507,418.58333333333326,3.9882352941176467
