"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,879,877,000",""
"SURVEY","2014","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,398,256,000",""
"SURVEY","2014","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,594,955,000",""
"SURVEY","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","21,129,000",""
"SURVEY","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","13,434,000",""
"SURVEY","2014","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,435,000",""
"SURVEY","2014","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,175,000",""
"SURVEY","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","798,434,000",""
"SURVEY","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","457,386,000",""
"SURVEY","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","521,993,000",""
"SURVEY","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","343,663,000",""
"SURVEY","2014","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","63,298,000",""
"SURVEY","2014","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","35,248,000",""
"SURVEY","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,706,207,000",""
"SURVEY","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,127,600,000",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","737,102,000",""
"SURVEY","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","451,727,000",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","371,119,000",""
"SURVEY","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","257,356,000",""
"SURVEY","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,840,683,000",""
"SURVEY","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,923,736,000",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,613,606,000",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,699,670,000",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","940,912,000",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","563,019,000",""
"SURVEY","2014","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","346,724,000",""
"SURVEY","2014","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","199,885,000",""
"SURVEY","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","26,778,000",""
"SURVEY","2014","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,018,000",""
"SURVEY","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","95,789,000",""
"SURVEY","2014","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","63,768,000",""
"SURVEY","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,449,000",""
"SURVEY","2014","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","7,862,000",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","621,183,000",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","432,312,000",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,781,873,000",""
"SURVEY","2014","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,277,792,000",""
"SURVEY","2014","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","269,220,000",""
"SURVEY","2014","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","185,057,000",""
"SURVEY","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,050,542,000",""
"SURVEY","2014","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,137,413,000",""
"SURVEY","2014","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,750,836,000",""
"SURVEY","2014","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,107,994,000",""
"SURVEY","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,284,189,000",""
"SURVEY","2014","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,092,660,000",""
"SURVEY","2014","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","288,816,000",""
"SURVEY","2014","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","173,160,000",""
"SURVEY","2014","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","13,799,000",""
"SURVEY","2014","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,379,000",""
"SURVEY","2014","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","10,549,000",""
"SURVEY","2014","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,356,000",""
"SURVEY","2014","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","857,620,000",""
"SURVEY","2014","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","528,694,000",""
"SURVEY","2014","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","405,250,000",""
"SURVEY","2014","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","252,118,000",""
"SURVEY","2014","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","412,922,000",""
"SURVEY","2014","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","292,733,000",""
"SURVEY","2014","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,058,418,000",""
"SURVEY","2014","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","666,339,000",""
"SURVEY","2014","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","611,530,000",""
"SURVEY","2014","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","411,018,000",""
"SURVEY","2014","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,307,542,000",""
"SURVEY","2014","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,031,320,000",""
"SURVEY","2014","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","914,324,000",""
"SURVEY","2014","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","568,075,000",""
"SURVEY","2014","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","702,225,000",""
"SURVEY","2014","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","461,170,000",""
"SURVEY","2014","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,929,000",""
"SURVEY","2014","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,262,000",""
"SURVEY","2014","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","193,129,000",""
"SURVEY","2014","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","156,011,000",""
"SURVEY","2014","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,500,271,000",""
"SURVEY","2014","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,513,888,000",""
"SURVEY","2014","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","751,415,000",""
"SURVEY","2014","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","516,992,000",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,041,302,000",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","5,961,807,000",""
"SURVEY","2014","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","482,669,000",""
"SURVEY","2014","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","328,000,000",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","90,964,000",""
"SURVEY","2014","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","56,002,000",""
"SURVEY","2014","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","669,635,000",""
"SURVEY","2014","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","451,053,000",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","805,951,000",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","563,905,000",""
"SURVEY","2014","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","217,215,000",""
"SURVEY","2014","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","134,658,000",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,910,703,000",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,271,071,000",""
"SURVEY","2014","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","928,182,000",""
"SURVEY","2014","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","556,512,000",""
"SURVEY","2013","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","466,929,000",""
"SURVEY","2013","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","474,507,000",""
"SURVEY","2013","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,021,000",""
"SURVEY","2013","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","761,000",""
"SURVEY","2013","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","624,078,000",""
"SURVEY","2013","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","520,600,000",""
"SURVEY","2013","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","474,912,000",""
"SURVEY","2013","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","511,379,000",""
"SURVEY","2013","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,275,348,000",""
"SURVEY","2013","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,038,824,000",""
"SURVEY","2013","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,162,134,000",""
"SURVEY","2013","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,746,031,000",""
"SURVEY","2013","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","13,008,000",""
"SURVEY","2013","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,386,000",""
"SURVEY","2013","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,014,000",""
"SURVEY","2013","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","4,284,000",""
"SURVEY","2013","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","533,592,000",""
"SURVEY","2013","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","423,014,000",""
"SURVEY","2013","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","382,907,000",""
"SURVEY","2013","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","352,086,000",""
"SURVEY","2013","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","48,877,000",""
"SURVEY","2013","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","37,648,000",""
"SURVEY","2013","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,384,324,000",""
"SURVEY","2013","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,132,200,000",""
"SURVEY","2013","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","570,135,000",""
"SURVEY","2013","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","442,463,000",""
"SURVEY","2013","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","275,856,000",""
"SURVEY","2013","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","238,627,000",""
"SURVEY","2013","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,273,750,000",""
"SURVEY","2013","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","1,891,241,000",""
"SURVEY","2013","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,167,701,000",""
"SURVEY","2013","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,747,692,000",""
"SURVEY","2013","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","670,516,000",""
"SURVEY","2013","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","537,163,000",""
"SURVEY","2013","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","254,357,000",""
"SURVEY","2013","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","206,503,000",""
"SURVEY","2013","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","19,579,000",""
"SURVEY","2013","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","15,852,000",""
"SURVEY","2013","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","79,343,000",""
"SURVEY","2013","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","68,484,000",""
"SURVEY","2013","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,174,000",""
"SURVEY","2013","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,137,000",""
"SURVEY","2013","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, INCL CALVES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","518,536,000",""
