"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2002","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","180,000",""
"SURVEY","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","340,000",""
"SURVEY","2002","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","190,000",""
"SURVEY","2002","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,100,000",""
"SURVEY","2002","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,400,000",""
"SURVEY","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,200,000",""
"SURVEY","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,250,000",""
"SURVEY","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,160,000",""
"SURVEY","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","580,000",""
"SURVEY","2002","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","29,000",""
"SURVEY","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","510,000",""
"SURVEY","2002","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,250,000",""
"SURVEY","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","7,200,000",""
"SURVEY","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","550,000",""
"SURVEY","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,800,000",""
"SURVEY","2002","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,400,000",""
"SURVEY","2002","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2002","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2002","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","140,000",""
"SURVEY","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,020,000",""
"SURVEY","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","780,000",""
"SURVEY","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,230,000",""
"SURVEY","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,250,000",""
"SURVEY","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","240,000",""
"SURVEY","2002","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","48,000",""
"SURVEY","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,400,000",""
"SURVEY","2002","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","320,000",""
"SURVEY","2002","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,450,000",""
"SURVEY","2002","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","690,000",""
"SURVEY","2002","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,050,000",""
"SURVEY","2002","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","57,000",""
"SURVEY","2002","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2002","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","500,000",""
"SURVEY","2002","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","130,000",""
"SURVEY","2002","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","50,000",""
"SURVEY","2002","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,650,000",""
"SURVEY","2002","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","2001","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","180,000",""
"SURVEY","2001","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,000",""
"SURVEY","2001","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","190,000",""
"SURVEY","2001","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","480,000",""
"SURVEY","2001","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,220,000",""
"SURVEY","2001","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","32,000",""
"SURVEY","2001","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2001","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2001","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","265,000",""
"SURVEY","2001","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2001","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,000,000",""
"SURVEY","2001","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,800,000",""
"SURVEY","2001","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,700,000",""
"SURVEY","2001","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,450,000",""
"SURVEY","2001","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,200,000",""
"SURVEY","2001","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","315,000",""
"SURVEY","2001","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","28,000",""
"SURVEY","2001","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","490,000",""
"SURVEY","2001","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","2001","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,200,000",""
"SURVEY","2001","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","6,800,000",""
"SURVEY","2001","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2001","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,700,000",""
"SURVEY","2001","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2001","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,100,000",""
"SURVEY","2001","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2001","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2001","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","2001","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","130,000",""
"SURVEY","2001","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","2001","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","700,000",""
"SURVEY","2001","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","880,000",""
"SURVEY","2001","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,400,000",""
"SURVEY","2001","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","250,000",""
"SURVEY","2001","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2001","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,450,000",""
"SURVEY","2001","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2001","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2001","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,800,000",""
"SURVEY","2001","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","680,000",""
"SURVEY","2001","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600,000",""
"SURVEY","2001","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60,000",""
"SURVEY","2001","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2001","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","470,000",""
"SURVEY","2001","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","115,000",""
"SURVEY","2001","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","50,000",""
"SURVEY","2001","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,400,000",""
"SURVEY","2001","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2000","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2000","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","56,000",""
"SURVEY","2000","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","180,000",""
"SURVEY","2000","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","540,000",""
"SURVEY","2000","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,350,000",""
"SURVEY","2000","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","36,000",""
"SURVEY","2000","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","2000","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","85,000",""
"SURVEY","2000","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","2000","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2000","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","11,200,000",""
"SURVEY","2000","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,700,000",""
"SURVEY","2000","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,300,000",""
"SURVEY","2000","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,450,000",""
"SURVEY","2000","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,330,000",""
"SURVEY","2000","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","380,000",""
"SURVEY","2000","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","29,000",""
"SURVEY","2000","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","480,000",""
"SURVEY","2000","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2000","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,200,000",""
"SURVEY","2000","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","7,200,000",""
"SURVEY","2000","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","390,000",""
"SURVEY","2000","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,850,000",""
"SURVEY","2000","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","60,000",""
"SURVEY","2000","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,500,000",""
"SURVEY","2000","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2000","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2000","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2000","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2000","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","980,000",""
"SURVEY","2000","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","730,000",""
"SURVEY","2000","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,080,000",""
"SURVEY","2000","YEAR","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,550,000",""
"SURVEY","2000","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","270,000",""
"SURVEY","2000","YEAR","","STATE","OREGON","41","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,000",""
"SURVEY","2000","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,550,000",""
"SURVEY","2000","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2000","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","310,000",""
"SURVEY","2000","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,300,000",""
"SURVEY","2000","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","650,000",""
"SURVEY","2000","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,100,000",""
"SURVEY","2000","YEAR","","STATE","UTAH","49","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","64,000",""
"SURVEY","2000","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2000","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","470,000",""
"SURVEY","2000","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","155,000",""
"SURVEY","2000","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","55,000",""
"SURVEY","2000","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,500,000",""
"SURVEY","2000","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","1999","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","220,000",""
"SURVEY","1999","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","50,000",""
"SURVEY","1999","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","1999","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","525,000",""
"SURVEY","1999","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,230,000",""
"SURVEY","1999","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","38,000",""
"SURVEY","1999","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","169,000",""
"SURVEY","1999","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","1999","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","1999","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","1999","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,800,000",""
"SURVEY","1999","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,800,000",""
"SURVEY","1999","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,100,000",""
"SURVEY","1999","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,150,000",""
"SURVEY","1999","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,320,000",""
"SURVEY","1999","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","340,000",""
"SURVEY","1999","YEAR","","STATE","MAINE","23","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","33,000",""
"SURVEY","1999","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","470,000",""
"SURVEY","1999","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","26,000",""
"SURVEY","1999","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,200,000",""
"SURVEY","1999","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","7,100,000",""
"SURVEY","1999","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","340,000",""
"SURVEY","1999","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,650,000",""
"SURVEY","1999","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","1999","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,600,000",""
"SURVEY","1999","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","1999","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","1999","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","1999","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,150,000",""
"SURVEY","1999","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","750,000",""
